id,crime_date,area,crime_type,latitude,longitude,risk_level,source,status,description,created_at
46740,2024-11-11,"DHA Phase 7","Violent Crime",31.450827,74.408720,Medium,public,unverified,,"2025-08-10 20:51:27"
46741,2024-09-07,"Garden Town",Robbery,31.488266,74.290935,Medium,public,verified,,"2025-08-10 20:51:27"
46742,2024-11-24,Shadman,"Street Crime",31.530133,74.319535,Medium,public,unverified,,"2025-08-10 20:51:27"
46743,2024-01-18,"Model Town",Robbery,31.485363,74.317296,Medium,predicted,verified,,"2025-08-10 20:51:27"
46744,2024-03-02,"DHA Phase 6",Robbery,31.454221,74.403106,Medium,public,unverified,,"2025-08-10 20:51:27"
46745,2024-02-21,"Muslim Town",Burglary,31.520122,74.310834,Medium,predicted,verified,,"2025-08-10 20:51:27"
46746,2024-03-18,"Green Town","Street Crime",31.466849,74.300007,Medium,public,verified,,"2025-08-10 20:51:27"
46747,2024-10-10,"DHA Phase 7","Vehicle Theft",31.448959,74.409578,Medium,predicted,verified,,"2025-08-10 20:51:27"
46748,2024-07-10,Raiwind,"Vehicle Theft",31.251253,74.218712,Medium,predicted,unverified,,"2025-08-10 20:51:27"
46749,2024-10-16,"DHA Phase 4",Burglary,31.465234,74.393188,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46750,2024-06-04,"Allama Iqbal Town","Street Crime",31.510713,74.338629,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46751,2024-04-11,Gulshan-e-Ravi,"Street Crime",31.551164,74.320623,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46752,2024-02-27,"DHA Phase 5",Burglary,31.461004,74.398414,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46753,2024-03-18,"Johar Town",Burglary,31.457711,74.298699,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46754,2024-11-01,"Garden Town","Vehicle Theft",31.490153,74.291362,Medium,public,unverified,,"2025-08-10 20:51:28"
46755,2024-08-10,"Iqbal Town","Street Crime",31.506205,74.336537,Medium,predicted,verified,,"2025-08-10 20:51:28"
46756,2024-03-24,"Bahria Town Lahore",Burglary,31.400471,74.188275,Medium,public,unverified,,"2025-08-10 20:51:28"
46757,2024-06-04,"Bahria Town Lahore",Burglary,31.400197,74.187431,Medium,public,unverified,,"2025-08-10 20:51:28"
46758,2024-04-08,Shahdara,Burglary,31.580816,74.371178,Medium,public,unverified,,"2025-08-10 20:51:28"
46759,2024-10-12,Gulshan-e-Ravi,Burglary,31.548071,74.321195,Medium,predicted,verified,,"2025-08-10 20:51:28"
46760,2024-12-08,Township,"Street Crime",31.490635,74.271746,Medium,public,unverified,,"2025-08-10 20:51:28"
46761,2024-04-08,"DHA Phase 2","Street Crime",31.473118,74.385014,Medium,public,unverified,,"2025-08-10 20:51:28"
46762,2024-01-12,"DHA Phase 6","Street Crime",31.453883,74.403518,Medium,public,unverified,,"2025-08-10 20:51:28"
46763,2024-03-11,"Green Town","Vehicle Theft",31.463331,74.298639,Medium,public,verified,,"2025-08-10 20:51:28"
46764,2024-07-20,"Allama Iqbal Town","Street Crime",31.511016,74.338814,Medium,public,unverified,,"2025-08-10 20:51:28"
46765,2024-04-09,"DHA Phase 2",Burglary,31.476312,74.386322,Medium,public,unverified,,"2025-08-10 20:51:28"
46766,2024-09-25,"DHA Phase 5",Robbery,31.461613,74.398798,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46767,2024-07-13,"DHA Phase 4","Street Crime",31.465415,74.394122,Medium,public,unverified,,"2025-08-10 20:51:28"
46768,2024-12-21,"Allama Iqbal Town","Violent Crime",31.509403,74.340704,Medium,public,unverified,,"2025-08-10 20:51:28"
46769,2024-04-04,Shadman,"Street Crime",31.529057,74.320521,Medium,public,unverified,,"2025-08-10 20:51:28"
46770,2024-07-07,"DHA Phase 4","Vehicle Theft",31.465390,74.395265,Medium,public,verified,,"2025-08-10 20:51:28"
46771,2024-11-08,"Wapda Town","Vehicle Theft",31.470349,74.290485,Medium,public,unverified,,"2025-08-10 20:51:28"
46772,2024-01-23,Township,"Violent Crime",31.489426,74.271220,Medium,public,unverified,,"2025-08-10 20:51:28"
46773,2024-01-17,"Johar Town","Vehicle Theft",31.457477,74.299616,Medium,public,unverified,,"2025-08-10 20:51:28"
46774,2024-12-16,"DHA Phase 8",Burglary,31.446950,74.415432,Medium,public,unverified,,"2025-08-10 20:51:28"
46775,2024-12-01,"Allama Iqbal Town","Street Crime",31.511346,74.338145,Medium,public,unverified,,"2025-08-10 20:51:28"
46776,2024-10-04,"DHA Phase 7",Robbery,31.449819,74.408256,Medium,public,verified,,"2025-08-10 20:51:28"
46777,2024-04-01,"DHA Phase 4","Vehicle Theft",31.466607,74.393482,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46778,2024-11-03,"DHA Phase 8","Street Crime",31.443694,74.416758,Medium,predicted,verified,,"2025-08-10 20:51:28"
46779,2024-09-17,"Green Town",Burglary,31.463670,74.298081,Medium,predicted,verified,,"2025-08-10 20:51:28"
46780,2024-03-25,Cantt,"Violent Crime",31.541819,74.329214,Medium,public,unverified,,"2025-08-10 20:51:28"
46781,2024-09-07,"DHA Phase 3","Street Crime",31.470533,74.389367,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46782,2024-05-15,"DHA Phase 2",Robbery,31.473837,74.385613,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46783,2024-01-19,"DHA Phase 7","Violent Crime",31.451021,74.411342,Medium,public,unverified,,"2025-08-10 20:51:28"
46784,2024-03-22,Raiwind,Burglary,31.250003,74.219595,Medium,public,unverified,,"2025-08-10 20:51:28"
46785,2024-01-01,"Wapda Town","Street Crime",31.469755,74.288982,Medium,public,verified,,"2025-08-10 20:51:28"
46786,2024-10-18,"Wapda Town","Vehicle Theft",31.469924,74.291660,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46787,2024-08-19,"Liberty Market",Robbery,31.514405,74.325353,Medium,public,verified,,"2025-08-10 20:51:28"
46788,2024-07-06,"Bahria Orchard","Street Crime",31.408438,74.201517,Medium,predicted,verified,,"2025-08-10 20:51:28"
46789,2024-02-17,Gulshan-e-Ravi,"Vehicle Theft",31.549090,74.318483,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46790,2024-09-18,Gulshan-e-Ravi,"Street Crime",31.548159,74.319407,Medium,public,unverified,,"2025-08-10 20:51:28"
46791,2024-01-10,Cantt,Burglary,31.542093,74.330018,Medium,public,verified,,"2025-08-10 20:51:28"
46792,2024-01-06,"Garden Town","Violent Crime",31.490199,74.290550,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46793,2024-03-14,"DHA Phase 2",Robbery,31.475605,74.384035,Medium,public,unverified,,"2025-08-10 20:51:28"
46794,2024-10-04,"DHA Phase 4","Vehicle Theft",31.466316,74.394755,Medium,public,unverified,,"2025-08-10 20:51:28"
46795,2024-06-20,Shahdara,"Vehicle Theft",31.578412,74.370275,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46796,2024-11-06,"DHA Phase 7","Street Crime",31.449851,74.410001,Medium,public,unverified,,"2025-08-10 20:51:28"
46797,2024-11-21,"Bahria Orchard","Street Crime",31.411757,74.201626,Medium,public,unverified,,"2025-08-10 20:51:28"
46798,2024-02-12,"Liberty Market",Burglary,31.516770,74.328625,Medium,public,unverified,,"2025-08-10 20:51:28"
46799,2024-07-15,"DHA Phase 2",Robbery,31.474395,74.384241,Medium,public,verified,,"2025-08-10 20:51:28"
46800,2024-07-21,Cantt,Burglary,31.540676,74.329534,Medium,public,unverified,,"2025-08-10 20:51:28"
46801,2024-08-28,"DHA Phase 5",Robbery,31.460472,74.398810,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46802,2024-06-26,"DHA Phase 3","Violent Crime",31.471073,74.389686,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46803,2024-06-18,"DHA Phase 8","Vehicle Theft",31.446020,74.414573,Medium,public,verified,,"2025-08-10 20:51:28"
46804,2024-10-21,Shahdara,"Street Crime",31.578214,74.369215,Medium,predicted,verified,,"2025-08-10 20:51:28"
46805,2024-10-07,"Johar Town","Vehicle Theft",31.455610,74.300546,Medium,public,unverified,,"2025-08-10 20:51:28"
46806,2024-06-11,"Muslim Town","Violent Crime",31.519320,74.308591,Medium,predicted,verified,,"2025-08-10 20:51:28"
46807,2024-06-24,"Iqbal Town",Burglary,31.504669,74.335094,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46808,2024-02-14,"DHA Phase 4",Burglary,31.465975,74.395796,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46809,2024-07-22,"Bahria Orchard","Violent Crime",31.409374,74.201280,Medium,public,unverified,,"2025-08-10 20:51:28"
46810,2024-01-14,"DHA Phase 3","Vehicle Theft",31.471357,74.388867,Medium,public,unverified,,"2025-08-10 20:51:28"
46811,2024-03-05,"DHA Phase 7","Street Crime",31.450572,74.410078,Medium,public,verified,,"2025-08-10 20:51:28"
46812,2024-11-24,"Johar Town",Burglary,31.456830,74.299315,Medium,public,unverified,,"2025-08-10 20:51:28"
46813,2024-01-13,"Iqbal Town",Burglary,31.504955,74.336379,Medium,public,unverified,,"2025-08-10 20:51:28"
46814,2024-04-28,"DHA Phase 6","Street Crime",31.456972,74.406168,Medium,public,verified,,"2025-08-10 20:51:28"
46815,2024-01-14,"Garden Town",Robbery,31.489545,74.291621,Medium,public,verified,,"2025-08-10 20:51:28"
46816,2024-05-13,"DHA Phase 4","Street Crime",31.464767,74.396241,Medium,public,unverified,,"2025-08-10 20:51:28"
46817,2024-02-20,"Ferozepur Road",Robbery,31.504767,74.309126,Medium,public,unverified,,"2025-08-10 20:51:28"
46818,2024-09-23,"DHA Phase 2",Burglary,31.476036,74.384473,Medium,predicted,verified,,"2025-08-10 20:51:28"
46819,2024-12-26,"Bahria Orchard",Burglary,31.411731,74.199726,Medium,public,verified,,"2025-08-10 20:51:28"
46820,2024-10-01,"Liberty Market","Vehicle Theft",31.514676,74.325009,Medium,predicted,verified,,"2025-08-10 20:51:28"
46821,2024-02-19,"Iqbal Town",Robbery,31.504794,74.335557,Medium,public,verified,,"2025-08-10 20:51:28"
46822,2024-07-15,"Liberty Market","Street Crime",31.516802,74.327448,Medium,predicted,verified,,"2025-08-10 20:51:28"
46823,2024-04-05,"Muslim Town","Vehicle Theft",31.518599,74.311133,Medium,public,unverified,,"2025-08-10 20:51:28"
46824,2024-02-15,"DHA Phase 1","Vehicle Theft",31.481978,74.380796,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46825,2024-12-01,"Muslim Town","Street Crime",31.518874,74.311856,Medium,public,verified,,"2025-08-10 20:51:28"
46826,2024-12-04,"Ferozepur Road",Robbery,31.506287,74.310949,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46827,2024-08-17,Shahdara,Robbery,31.578502,74.368495,Medium,predicted,verified,,"2025-08-10 20:51:28"
46828,2024-09-23,"Green Town","Vehicle Theft",31.465130,74.300110,Medium,public,unverified,,"2025-08-10 20:51:28"
46829,2024-04-27,"Iqbal Town","Street Crime",31.506716,74.333475,Medium,public,unverified,,"2025-08-10 20:51:28"
46830,2024-06-12,"Liberty Market",Robbery,31.515651,74.325628,Medium,public,unverified,,"2025-08-10 20:51:28"
46831,2024-09-27,"Wapda Town",Burglary,31.470497,74.290107,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46832,2024-08-01,"Liberty Market","Street Crime",31.514758,74.327382,Medium,public,unverified,,"2025-08-10 20:51:28"
46833,2024-05-22,Cantt,Robbery,31.540234,74.331861,Medium,public,unverified,,"2025-08-10 20:51:28"
46834,2024-01-20,"Allama Iqbal Town","Vehicle Theft",31.509346,74.339199,Medium,public,unverified,,"2025-08-10 20:51:28"
46835,2024-02-05,"DHA Phase 6",Robbery,31.454431,74.404787,Medium,public,unverified,,"2025-08-10 20:51:28"
46836,2024-03-17,"Bahria Orchard",Burglary,31.409753,74.199430,Medium,public,unverified,,"2025-08-10 20:51:28"
46837,2024-09-13,Cantt,Robbery,31.541306,74.328723,Medium,public,verified,,"2025-08-10 20:51:28"
46838,2024-06-05,"DHA Phase 8",Burglary,31.444276,74.414292,Medium,predicted,unverified,,"2025-08-10 20:51:28"
46839,2024-12-08,"DHA Phase 6",Robbery,31.455641,74.404249,Medium,public,verified,,"2025-08-10 20:51:28"
46840,2024-03-06,"Ferozepur Road","Street Crime",31.503730,74.308805,Medium,public,verified,,"2025-08-10 20:51:28"
46841,2024-05-12,"Liberty Market","Street Crime",31.514590,74.328337,Medium,public,unverified,,"2025-08-10 20:51:28"
46842,2024-09-22,"DHA Phase 4",Robbery,31.463683,74.394636,Medium,predicted,verified,,"2025-08-10 20:51:28"
46843,2024-07-08,Shahdara,Robbery,31.581504,74.370730,Medium,public,unverified,,"2025-08-10 20:51:28"
46844,2024-06-11,Gulberg,"Street Crime",31.522081,74.339057,Medium,public,verified,,"2025-08-10 20:51:28"
46845,2024-05-09,"Muslim Town",Robbery,31.519832,74.311026,Medium,public,verified,,"2025-08-10 20:51:28"
46846,2024-10-14,Cantt,"Street Crime",31.539058,74.329644,Medium,public,verified,,"2025-08-10 20:51:28"
46847,2024-12-13,Township,Burglary,31.491920,74.269763,Medium,public,unverified,,"2025-08-10 20:51:28"
46848,2024-08-09,"Bahria Orchard","Violent Crime",31.409990,74.201867,Medium,public,unverified,,"2025-08-10 20:51:28"
46849,2024-12-24,Township,Robbery,31.491180,74.270921,Medium,public,verified,,"2025-08-10 20:51:28"
46850,2024-02-27,"DHA Phase 4",Robbery,31.465794,74.395860,Medium,public,unverified,,"2025-08-10 20:51:28"
46851,2024-03-28,"Garden Town","Vehicle Theft",31.488396,74.289465,Medium,public,unverified,,"2025-08-10 20:51:28"
46852,2024-03-25,"Model Town","Street Crime",31.485103,74.317521,Medium,public,unverified,,"2025-08-10 20:51:28"
46853,2024-06-02,Sabzazar,Robbery,31.478279,74.279090,Medium,public,unverified,,"2025-08-10 20:51:29"
46854,2024-08-22,"DHA Phase 5",Robbery,31.461894,74.400202,Medium,public,verified,,"2025-08-10 20:51:29"
46855,2024-02-12,"DHA Phase 8","Street Crime",31.444524,74.415596,Medium,predicted,verified,,"2025-08-10 20:51:29"
46856,2024-08-10,Township,"Vehicle Theft",31.489480,74.271307,Medium,public,unverified,,"2025-08-10 20:51:29"
46857,2024-06-12,"Green Town","Street Crime",31.465379,74.300697,Medium,public,unverified,,"2025-08-10 20:51:29"
46858,2024-10-13,"Bahria Orchard","Vehicle Theft",31.409671,74.201852,Medium,public,unverified,,"2025-08-10 20:51:29"
46859,2024-04-10,"Allama Iqbal Town","Street Crime",31.511142,74.340496,Medium,public,verified,,"2025-08-10 20:51:29"
46860,2024-06-22,Raiwind,"Street Crime",31.249898,74.220851,Medium,public,verified,,"2025-08-10 20:51:29"
46861,2024-04-08,"Liberty Market","Violent Crime",31.515319,74.328202,Medium,public,unverified,,"2025-08-10 20:51:29"
46862,2024-04-17,"Bahria Orchard",Robbery,31.409959,74.199828,Medium,public,unverified,,"2025-08-10 20:51:29"
46863,2024-06-18,Shadman,Robbery,31.529469,74.319964,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46864,2024-07-09,Sabzazar,Robbery,31.479083,74.279551,Medium,public,unverified,,"2025-08-10 20:51:29"
46865,2024-01-06,"DHA Phase 3","Violent Crime",31.469963,74.389508,Medium,public,unverified,,"2025-08-10 20:51:29"
46866,2024-03-15,"DHA Phase 7","Violent Crime",31.448678,74.409403,Medium,public,unverified,,"2025-08-10 20:51:29"
46867,2024-04-09,"DHA Phase 8","Vehicle Theft",31.446017,74.414343,Medium,public,unverified,,"2025-08-10 20:51:29"
46868,2024-03-18,"DHA Phase 4","Vehicle Theft",31.463462,74.396656,Medium,public,unverified,,"2025-08-10 20:51:29"
46869,2024-08-25,"DHA Phase 1","Street Crime",31.480184,74.380016,Medium,public,unverified,,"2025-08-10 20:51:29"
46870,2024-07-01,Gulshan-e-Ravi,Burglary,31.551924,74.320301,Medium,public,unverified,,"2025-08-10 20:51:29"
46871,2024-10-08,"Allama Iqbal Town","Street Crime",31.508213,74.341599,Medium,predicted,verified,,"2025-08-10 20:51:29"
46872,2024-08-20,"DHA Phase 7","Street Crime",31.448100,74.409191,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46873,2024-06-27,"Liberty Market","Vehicle Theft",31.514612,74.326990,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46874,2024-03-18,Township,Robbery,31.490505,74.270820,Medium,public,verified,,"2025-08-10 20:51:29"
46875,2024-11-20,"DHA Phase 3",Robbery,31.471318,74.391108,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46876,2024-08-20,"Model Town",Robbery,31.481719,74.314259,Medium,public,unverified,,"2025-08-10 20:51:29"
46877,2024-04-28,Shahdara,"Vehicle Theft",31.579994,74.369666,Medium,public,unverified,,"2025-08-10 20:51:29"
46878,2024-11-26,"DHA Phase 8","Street Crime",31.443491,74.414957,Medium,public,unverified,,"2025-08-10 20:51:29"
46879,2024-10-16,"DHA Phase 4",Burglary,31.466107,74.394267,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46880,2024-08-06,"Allama Iqbal Town",Burglary,31.511247,74.340548,Medium,public,verified,,"2025-08-10 20:51:29"
46881,2024-06-28,"DHA Phase 4",Burglary,31.463047,74.393315,Medium,public,unverified,,"2025-08-10 20:51:29"
46882,2024-03-19,"Model Town","Vehicle Theft",31.482172,74.318049,Medium,public,verified,,"2025-08-10 20:51:29"
46883,2024-12-09,"DHA Phase 1",Robbery,31.481149,74.381162,Medium,public,verified,,"2025-08-10 20:51:29"
46884,2024-02-03,"DHA Phase 5","Vehicle Theft",31.459954,74.399629,Medium,public,verified,,"2025-08-10 20:51:29"
46885,2024-12-24,"DHA Phase 1","Street Crime",31.481127,74.381149,Medium,public,unverified,,"2025-08-10 20:51:29"
46886,2024-09-24,"DHA Phase 5","Street Crime",31.461162,74.398707,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46887,2024-02-04,"DHA Phase 5","Street Crime",31.460590,74.399666,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46888,2024-10-22,Township,Burglary,31.490340,74.271427,Medium,public,unverified,,"2025-08-10 20:51:29"
46889,2024-12-26,"Allama Iqbal Town","Vehicle Theft",31.508375,74.339627,Medium,public,unverified,,"2025-08-10 20:51:29"
46890,2024-02-18,Township,"Street Crime",31.491057,74.268150,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46891,2024-02-02,Raiwind,"Vehicle Theft",31.251696,74.219594,Medium,public,unverified,,"2025-08-10 20:51:29"
46892,2024-04-10,Gulshan-e-Ravi,"Street Crime",31.550262,74.318323,Medium,public,unverified,,"2025-08-10 20:51:29"
46893,2024-09-25,Gulberg,"Street Crime",31.519438,74.339820,Medium,public,unverified,,"2025-08-10 20:51:29"
46894,2024-05-02,"DHA Phase 7","Street Crime",31.448956,74.409377,Medium,public,unverified,,"2025-08-10 20:51:29"
46895,2024-04-25,"Bahria Orchard","Vehicle Theft",31.411929,74.200682,Medium,public,unverified,,"2025-08-10 20:51:29"
46896,2024-07-08,Shahdara,"Violent Crime",31.580016,74.369598,Medium,public,verified,,"2025-08-10 20:51:29"
46897,2024-10-11,Sabzazar,Burglary,31.479748,74.278030,Medium,public,verified,,"2025-08-10 20:51:29"
46898,2024-04-27,Raiwind,Robbery,31.248321,74.218033,Medium,predicted,verified,,"2025-08-10 20:51:29"
46899,2024-05-18,"Iqbal Town",Burglary,31.505998,74.334740,Medium,public,unverified,,"2025-08-10 20:51:29"
46900,2024-12-06,"Ferozepur Road","Street Crime",31.504353,74.311772,Medium,public,verified,,"2025-08-10 20:51:29"
46901,2024-08-15,"Iqbal Town",Robbery,31.504695,74.335242,Medium,public,unverified,,"2025-08-10 20:51:29"
46902,2024-07-13,"Wapda Town","Street Crime",31.471710,74.290196,Medium,public,unverified,,"2025-08-10 20:51:29"
46903,2024-12-18,"DHA Phase 4",Burglary,31.463358,74.394424,Medium,public,unverified,,"2025-08-10 20:51:29"
46904,2024-11-28,"DHA Phase 4",Burglary,31.466574,74.395645,Medium,public,unverified,,"2025-08-10 20:51:29"
46905,2024-07-09,"DHA Phase 8","Street Crime",31.443440,74.414568,Medium,public,unverified,,"2025-08-10 20:51:29"
46906,2024-11-28,"DHA Phase 2","Street Crime",31.474840,74.384219,Medium,public,unverified,,"2025-08-10 20:51:29"
46907,2024-07-08,"DHA Phase 1",Robbery,31.479538,74.378251,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46908,2024-02-26,Township,Burglary,31.490084,74.271531,Medium,predicted,verified,,"2025-08-10 20:51:29"
46909,2024-06-09,"DHA Phase 2","Street Crime",31.473679,74.385500,Medium,public,unverified,,"2025-08-10 20:51:29"
46910,2024-10-23,"DHA Phase 6",Robbery,31.454133,74.406683,Medium,public,unverified,,"2025-08-10 20:51:29"
46911,2024-08-10,"Garden Town","Street Crime",31.489397,74.291464,Medium,public,unverified,,"2025-08-10 20:51:29"
46912,2024-10-22,"Ferozepur Road","Violent Crime",31.506504,74.308364,Medium,public,unverified,,"2025-08-10 20:51:29"
46913,2024-05-13,"DHA Phase 7","Vehicle Theft",31.448776,74.408488,Medium,public,unverified,,"2025-08-10 20:51:29"
46914,2024-03-13,Shahdara,"Street Crime",31.581115,74.369456,Medium,public,verified,,"2025-08-10 20:51:29"
46915,2024-07-24,Gulshan-e-Ravi,"Vehicle Theft",31.550583,74.318874,Medium,predicted,unverified,,"2025-08-10 20:51:29"
46916,2024-04-12,Shadman,"Vehicle Theft",31.530643,74.320713,Medium,public,unverified,,"2025-08-10 20:51:29"
46917,2024-10-21,"Wapda Town",Robbery,31.468378,74.288722,Medium,public,unverified,,"2025-08-10 20:51:29"
